submission_id,question,startDate,experiment_id,listening_foreign,optionRight,writing_native,id,listening_time,reading_native,speaking_time,button_under,reading_time,type,reading_foreign,endTime,optionLeft,foreign_language,age,response,comments,education,QUD,listening_native,speaking_native,RT,speaking_foreign,native_language,language,gender,trial_number,startTime,timeSpent,foreign_dominance,learning_time,writing_foreign,trial_name
436,<b>Klang</b>: Des Miauens einer Katze,Tue Jul 09 2019 13:43:07 GMT+0200 (Mitteleuropäische Sommerzeit),72,4,eine perfekt klare Vorstellung,6,14,2,6,1,Ich verstehe den Satz nicht nicht.,3,auditory,5,1562673243157,keine Vorstellung,English,23,5,,Abitur,"Stellen Sie sich den folgenden <b>Klang</b> vor und betrachten Sie sorgfältig die entstehende <b>auditive Impression</b>.<br />Bewerten Sie, wie lebhaft Sie sich Folgendes vorstellen können:",5,6,12733,5,German,German,weiblich,16,1562672587733,10.923733333333333,no,6,6,ratingScaleTask
436,<b>Geschmack</b> von: (weißem) Zucker,Tue Jul 09 2019 13:43:07 GMT+0200 (Mitteleuropäische Sommerzeit),72,4,eine perfekt klare Vorstellung,6,28,2,6,1,Ich verstehe den Satz nicht nicht.,3,gustatory,5,1562673243157,keine Vorstellung,English,23,4,,Abitur,"Stellen Sie sich den folgenden <b>Geschmack</b> vor und betrachten Sie sorgfältig die entstehende <b>geschmackliche Vorstellung</b>.<br />Bewerten Sie, wie lebhaft Sie sich den Folgenden vorstellen können:",5,6,12261,5,German,German,weiblich,17,1562672587733,10.923733333333333,no,6,6,ratingScaleTask
436,"<b>Gefühl</b> von: Das Unwohlsein, nachdem man zu viel gegessen hat.",Tue Jul 09 2019 13:43:07 GMT+0200 (Mitteleuropäische Sommerzeit),72,4,eine perfekt klare Vorstellung,6,41,2,6,1,Ich verstehe den Satz nicht nicht.,3,organic,5,1562673243157,keine Vorstellung,English,23,6,,Abitur,"Stellen Sie sich das folgende <b>Gefühl</b> vor und begutachten Sie die genaue <b>Impression dieses Gefühles</b>, welches in Ihre Gedanken dazu kommt.<br />Bewerten Sie, wie lebhaft Sie sich das Folgende vorstellen können:",5,6,7162,5,German,German,weiblich,18,1562672587733,10.923733333333333,no,6,6,ratingScaleTask
436,<b>Bewegung</b>: Ein Objekt aus dem Weg treten,Tue Jul 09 2019 13:43:07 GMT+0200 (Mitteleuropäische Sommerzeit),72,4,eine perfekt klare Vorstellung,6,26,2,6,1,Ich verstehe den Satz nicht nicht.,3,motor,5,1562673243157,keine Vorstellung,English,23,3,,Abitur,"Stellen Sie sich vor, das Folgende <b>zu tun</b> und betrachten Sie sorgfältig die entstehende Vorstellung, wie sich Ihre <b>Körperteile bewegen und anfühlen</b>, um das Beschriebene <b>auszuführen</b>.<br />Bewerten Sie, wie lebhaft Sie sich Folgendes vorstellen können:",5,6,5597,5,German,German,weiblich,19,1562672587733,10.923733333333333,no,6,6,ratingScaleTask
436,<b>Gefühl</b> von: Fell,Tue Jul 09 2019 13:43:07 GMT+0200 (Mitteleuropäische Sommerzeit),72,4,eine perfekt klare Vorstellung,6,19,2,6,1,Ich verstehe den Satz nicht nicht.,3,tactile,5,1562673243157,keine Vorstellung,English,23,7,,Abitur,"Stellen Sie sich das <b>Gefühl</b> des Folgenden <b>auf der Haut</b> vor und betrachten Sie sorgfältig die entstehende <b>taktile (fühlbare) Vorstellung</b>.<br />Bewerten Sie, wie lebhaft Sie sich Folgendes vorstellen können:",5,6,7830,5,German,German,weiblich,20,1562672587733,10.923733333333333,no,6,6,ratingScaleTask
436,<b>Geschmack</b> von: Orangen,Tue Jul 09 2019 13:43:07 GMT+0200 (Mitteleuropäische Sommerzeit),72,4,eine perfekt klare Vorstellung,6,29,2,6,1,Ich verstehe den Satz nicht nicht.,3,gustatory,5,1562673243157,keine Vorstellung,English,23,2,,Abitur,"Stellen Sie sich den folgenden <b>Geschmack</b> vor und betrachten Sie sorgfältig die entstehende <b>geschmackliche Vorstellung</b>.<br />Bewerten Sie, wie lebhaft Sie sich den Folgenden vorstellen können:",5,6,13988,5,German,German,weiblich,21,1562672587733,10.923733333333333,no,6,6,ratingScaleTask
436,<b>Geräusch</b>: Des Pfeifens einer Lokomotive,Tue Jul 09 2019 13:43:07 GMT+0200 (Mitteleuropäische Sommerzeit),72,4,eine perfekt klare Vorstellung,6,12,2,6,1,Ich verstehe den Satz nicht nicht.,3,auditory,5,1562673243157,keine Vorstellung,English,23,2,,Abitur,"Stellen Sie sich das folgende <b>Geräusch</b> vor und betrachten Sie sorgfältig die entstehende <b>auditive Impression</b>.<br />Bewerten Sie, wie lebhaft Sie sich Folgendes Geräusch vorstellen können:",5,6,11610,5,German,German,weiblich,22,1562672587733,10.923733333333333,no,6,6,ratingScaleTask
436,"<b>Geruch</b> von: Rindfleisch, das angebraten wird",Tue Jul 09 2019 13:43:07 GMT+0200 (Mitteleuropäische Sommerzeit),72,4,eine perfekt klare Vorstellung,6,34,2,6,1,Ich verstehe den Satz nicht nicht.,3,olfactory,5,1562673243157,keine Vorstellung,English,23,1,,Abitur,"Stellen Sie sich den folgenden <b>Geruch</b> vor und betrachten Sie sorgfältig die entstehende <b>Geruchsvorstellung</b>.<br />Bewerten Sie, wie lebhaft Sie sich den Folgenden vorstellen können",5,6,6770,5,German,German,weiblich,23,1562672587733,10.923733333333333,no,6,6,ratingScaleTask
436,<b>Gefühl</b> von: Sand,Tue Jul 09 2019 13:43:07 GMT+0200 (Mitteleuropäische Sommerzeit),72,4,eine perfekt klare Vorstellung,6,17,2,6,1,Ich verstehe den Satz nicht nicht.,3,tactile,5,1562673243157,keine Vorstellung,English,23,6,,Abitur,"Stellen Sie sich das <b>Gefühl</b> des Folgenden <b>auf der Haut</b> vor und betrachten Sie sorgfältig die entstehende <b>taktile (fühlbare) Vorstellung</b>.<br />Bewerten Sie, wie lebhaft Sie sich Folgendes vorstellen können:",5,6,8538,5,German,German,weiblich,24,1562672587733,10.923733333333333,no,6,6,ratingScaleTask
436,<b>Klang</b> von: Entweichendem Dampf,Tue Jul 09 2019 13:43:07 GMT+0200 (Mitteleuropäische Sommerzeit),72,4,eine perfekt klare Vorstellung,6,15,2,6,1,Ich verstehe den Satz nicht nicht.,3,auditory,5,1562673243157,keine Vorstellung,English,23,7,,Abitur,"Stellen Sie sich den folgenden <b>Klang</b> vor und betrachten Sie sorgfältig die entstehende <b>auditive Impression</b>.<br />Bewerten Sie, wie lebhaft Sie sich Folgendes vorstellen können:",5,6,9783,5,German,German,weiblich,25,1562672587733,10.923733333333333,no,6,6,ratingScaleTask
436,<b>Bewegung</b>: Über einen (kleinen) Bach springen,Tue Jul 09 2019 13:43:07 GMT+0200 (Mitteleuropäische Sommerzeit),72,4,eine perfekt klare Vorstellung,6,23,2,6,1,Ich verstehe den Satz nicht nicht.,3,motor,5,1562673243157,keine Vorstellung,English,23,6,,Abitur,"Stellen Sie sich, vor das Folgende <b>zu tun</b> und betrachten Sie sorgfältig die entstehende Vorstellung, wie sich <b>Ihre Körperteile bewegen und anfühlen</b>, um das Beschriebene <b>auszuführen</b>.<br />Bewerten Sie, wie lebhaft Sie sich Folgendes vorstellen können:",5,6,8429,5,German,German,weiblich,26,1562672587733,10.923733333333333,no,6,6,ratingScaleTask
436,<b>Gefühl</b> von: Leinen,Tue Jul 09 2019 13:43:07 GMT+0200 (Mitteleuropäische Sommerzeit),72,4,eine perfekt klare Vorstellung,6,18,2,6,1,Ich verstehe den Satz nicht nicht.,3,tactile,5,1562673243157,keine Vorstellung,English,23,7,,Abitur,"Stellen Sie sich das <b>Gefühl</b> des Folgenden <b>auf der Haut</b> vor und betrachten Sie sorgfältig die entstehende <b>taktile (fühlbare) Vorstellung</b>.<br />Bewerten Sie, wie lebhaft Sie sich Folgendes vorstellen können:",5,6,7828,5,German,German,weiblich,27,1562672587733,10.923733333333333,no,6,6,ratingScaleTask
436,"<b>Bild</b> von: Den verschiedenen Farben, mit denen sich die Person häufig kleidet",Tue Jul 09 2019 13:43:07 GMT+0200 (Mitteleuropäische Sommerzeit),72,4,eine perfekt klare Vorstellung,6,10,2,6,1,Ich verstehe den Satz nicht nicht.,3,visual,5,1562673243157,keine Vorstellung,English,23,4,,Abitur,"Denken Sie an eine*n Verwandte*n oder eine*n Freund*in, den/die Sie regelmäßig <b>sehen</b>, und betrachten Sie sorgfältig die entstehende <b>visuelle Vorstellung</b>.<br />Bewerten Sie, wie lebhaft Sie sich Folgendes vorstellen können:",5,6,14107,5,German,German,weiblich,28,1562672587733,10.923733333333333,no,6,6,ratingScaleTask
436,<b>Geschmack</b> von: Deiner Lieblings-Suppe,Tue Jul 09 2019 13:43:07 GMT+0200 (Mitteleuropäische Sommerzeit),72,4,eine perfekt klare Vorstellung,6,31,2,6,1,Ich verstehe den Satz nicht nicht.,3,gustatory,5,1562673243157,keine Vorstellung,English,23,3,,Abitur,"Stellen Sie sich den folgenden <b>Geschmack</b> vor und betrachten Sie sorgfältig die entstehende <b>geschmackliche Vorstellung</b>.<br />Bewerten Sie, wie lebhaft Sie sich den Folgenden vorstellen können:",5,6,6239,5,German,German,weiblich,29,1562672587733,10.923733333333333,no,6,6,ratingScaleTask
436,<b>Geruch</b> von: Neuem Leder,Tue Jul 09 2019 13:43:07 GMT+0200 (Mitteleuropäische Sommerzeit),72,4,eine perfekt klare Vorstellung,6,36,2,6,1,Ich verstehe den Satz nicht nicht.,3,olfactory,5,1562673243157,keine Vorstellung,English,23,2,,Abitur,"Stellen Sie sich den folgenden <b>Geruch</b> vor und betrachten Sie sorgfältig die entstehende <b>Geruchsvorstellung</b>.<br />Bewerten Sie, wie lebhaft Sie sich den Folgenden vorstellen können:",5,6,7136,5,German,German,weiblich,30,1562672587733,10.923733333333333,no,6,6,ratingScaleTask
436,<b>Geruch</b> von: Einem schlecht belüftetem Raum,Tue Jul 09 2019 13:43:07 GMT+0200 (Mitteleuropäische Sommerzeit),72,4,eine perfekt klare Vorstellung,6,32,2,6,1,Ich verstehe den Satz nicht nicht.,3,olfactory,5,1562673243157,keine Vorstellung,English,23,4,,Abitur,"Stellen Sie sich den folgenden <b>Geruch</b> vor und betrachten Sie sorgfältig die entstehende <b>geschmackliche Vorstellung</b>.<br />Bewerten Sie, wie lebhaft Sie sich den Folgenden vorstellen können:",5,6,5099,5,German,German,weiblich,31,1562672587733,10.923733333333333,no,6,6,ratingScaleTask
436,<b>Gefühl</b> von: Hunger,Tue Jul 09 2019 13:43:07 GMT+0200 (Mitteleuropäische Sommerzeit),72,4,eine perfekt klare Vorstellung,6,38,2,6,1,Ich verstehe den Satz nicht nicht.,3,organic,5,1562673243157,keine Vorstellung,English,23,5,,Abitur,"Stellen Sie sich das folgende <b>Gefühl</b> vor und begutachten Sie die genaue <b>Impression dieses Gefühles</b>, welches in Ihre Gedanken dazu kommt.<br />Bewerten Sie, wie lebhaft Sie sich das Folgende vorstellen können:",5,6,3219,5,German,German,weiblich,32,1562672587733,10.923733333333333,no,6,6,ratingScaleTask
436,<b>Geruch</b>: bei dem Kochen von Kohl.,Tue Jul 09 2019 13:43:07 GMT+0200 (Mitteleuropäische Sommerzeit),72,4,eine perfekt klare Vorstellung,6,33,2,6,1,Ich verstehe den Satz nicht nicht.,3,olfactory,5,1562673243157,keine Vorstellung,English,23,2,,Abitur,"Stellen Sie sich den folgenden <b>Geruch</b> vor und betrachten Sie sorgfältig die entstehende <b>Geruchsvorstellung</b>.<br />Bewerten Sie, wie lebhaft Sie sich den Folgenden vorstellen können:",5,6,9321,5,German,German,weiblich,33,1562672587733,10.923733333333333,no,6,6,ratingScaleTask
436,<b>Bewegung</b>: Zu einem hohen Regal hoch greifen,Tue Jul 09 2019 13:43:07 GMT+0200 (Mitteleuropäische Sommerzeit),72,4,eine perfekt klare Vorstellung,6,25,2,6,1,Ich verstehe den Satz nicht nicht.,3,motor,5,1562673243157,keine Vorstellung,English,23,6,,Abitur,"Stellen Sie sich vor, das Folgende <b>zu tun</b> und betrachten Sie sorgfältig die entstehende Vorstellung, wie sich Ihre <b>Körperteile bewegen und anfühlen</b>, um das Beschriebene <b>auszuführen</b>.<br />Bewerten Sie, wie lebhaft Sie sich Folgendes vorstellen können:",5,6,9719,5,German,German,weiblich,34,1562672587733,10.923733333333333,no,6,6,ratingScaleTask
436,<b>Gefühl</b> von: Der Wärme eines lauwarmen Bades,Tue Jul 09 2019 13:43:07 GMT+0200 (Mitteleuropäische Sommerzeit),72,4,eine perfekt klare Vorstellung,6,21,2,6,1,Ich verstehe den Satz nicht nicht.,3,tactile,5,1562673243157,keine Vorstellung,English,23,6,,Abitur,"Stellen Sie sich das <b>Gefühl</b> des Folgenden <b>auf der Haut</b> vor und betrachten Sie sorgfältig die entstehende <b>taktile (fühlbare) Vorstellung</b>.<br />Bewerten Sie, wie lebhaft Sie sich Folgendes vorstellen können:",5,6,7696,5,German,German,weiblich,35,1562672587733,10.923733333333333,no,6,6,ratingScaleTask
