submission_id,question,startDate,experiment_id,listening_foreign,optionRight,writing_native,id,listening_time,reading_native,speaking_time,button_under,reading_time,type,reading_foreign,endTime,optionLeft,foreign_language,age,response,comments,education,QUD,listening_native,speaking_native,RT,speaking_foreign,native_language,language,gender,trial_number,startTime,timeSpent,foreign_dominance,learning_time,writing_foreign,trial_name
590,<b>Gefühl</b> von: Hunger,Sat Jul 13 2019 02:53:38 GMT+0200 (CEST),72,6,eine perfekt klare Vorstellung,7,38,4,6,2,Ich verstehe den Satz nicht nicht.,5,organic,7,1562979717760,keine Vorstellung,English,17,5,,other,"Stellen Sie sich das folgende <b>Gefühl</b> vor und begutachten Sie die genaue <b>Impression dieses Gefühles</b>, welches in Ihre Gedanken dazu kommt.<br />Bewerten Sie, wie lebhaft Sie sich das Folgende vorstellen können:",5,5,7477,5,German,German,weiblich,4,1562979218888,8.314533333333333,no,5,4,ratingScaleTask
590,"<b>Geruch</b> von: Rindfleisch, das angebraten wird",Sat Jul 13 2019 02:53:38 GMT+0200 (CEST),72,6,eine perfekt klare Vorstellung,7,34,4,6,2,Ich verstehe den Satz nicht nicht.,5,olfactory,7,1562979717760,keine Vorstellung,English,17,4,,other,"Stellen Sie sich den folgenden <b>Geruch</b> vor und betrachten Sie sorgfältig die entstehende <b>Geruchsvorstellung</b>.<br />Bewerten Sie, wie lebhaft Sie sich den Folgenden vorstellen können",5,5,6914,5,German,German,weiblich,5,1562979218888,8.314533333333333,no,5,4,ratingScaleTask
590,<b>Geschmack</b> von: Salz,Sat Jul 13 2019 02:53:38 GMT+0200 (CEST),72,6,eine perfekt klare Vorstellung,7,27,4,6,2,Ich verstehe den Satz nicht nicht.,5,gustatory,7,1562979717760,keine Vorstellung,English,17,5,,other,"Stellen Sie sich den folgenden <b>Geschmack</b> vor und betrachten Sie sorgfältig die entstehende <b>geschmackliche Vorstellung</b>.<br />Bewerten Sie, wie lebhaft Sie sich den Folgenden vorstellen können:",5,5,4821,5,German,German,weiblich,6,1562979218888,8.314533333333333,no,5,4,ratingScaleTask
590,<b>Geschmack</b> von: (weißem) Zucker,Sat Jul 13 2019 02:53:38 GMT+0200 (CEST),72,6,eine perfekt klare Vorstellung,7,28,4,6,2,Ich verstehe den Satz nicht nicht.,5,gustatory,7,1562979717760,keine Vorstellung,English,17,6,,other,"Stellen Sie sich den folgenden <b>Geschmack</b> vor und betrachten Sie sorgfältig die entstehende <b>geschmackliche Vorstellung</b>.<br />Bewerten Sie, wie lebhaft Sie sich den Folgenden vorstellen können:",5,5,3124,5,German,German,weiblich,7,1562979218888,8.314533333333333,no,5,4,ratingScaleTask
590,"<b>Aussehen</b> von seiner/ihrer: Genauen Kontur des Gesichtes, Kopf, Schultern und Körper",Sat Jul 13 2019 02:53:38 GMT+0200 (CEST),72,6,eine perfekt klare Vorstellung,7,7,4,6,2,Ich verstehe den Satz nicht nicht.,5,visual,7,1562979717760,keine Vorstellung,English,17,2,,other,"Denken Sie an eine*n Verwandte*n oder eine*n Freund*in, den/die Sie regelmäßig <b>sehen</b>, und betrachten Sie sorgfältig die entstehende <b>visuelle Vorstellung</b>.<br />Bewerten Sie, wie lebhaft Sie sich Folgendes vorstellen können:",5,5,10863,5,German,German,weiblich,8,1562979218888,8.314533333333333,no,5,4,ratingScaleTask
590,<b>Geschmack</b> von: Orangen,Sat Jul 13 2019 02:53:38 GMT+0200 (CEST),72,6,eine perfekt klare Vorstellung,7,29,4,6,2,Ich verstehe den Satz nicht nicht.,5,gustatory,7,1562979717760,keine Vorstellung,English,17,3,,other,"Stellen Sie sich den folgenden <b>Geschmack</b> vor und betrachten Sie sorgfältig die entstehende <b>geschmackliche Vorstellung</b>.<br />Bewerten Sie, wie lebhaft Sie sich den Folgenden vorstellen können:",5,5,6759,5,German,German,weiblich,9,1562979218888,8.314533333333333,no,5,4,ratingScaleTask
590,"<b>Bild</b> von seinen/ihren: Charakteristischen Haltungen von Kopf, Körper, etc.",Sat Jul 13 2019 02:53:38 GMT+0200 (CEST),72,6,eine perfekt klare Vorstellung,7,8,4,6,2,Ich verstehe den Satz nicht nicht.,5,visual,7,1562979717760,keine Vorstellung,English,17,2,,other,"Denken Sie an eine*n Verwandte*n oder eine*n Freund*in, den/die Sie regelmäßig <b>sehen</b>, und betrachten Sie sorgfältig die entstehende <b>visuelle Vorstellung</b>.<br />Bewerten Sie, wie lebhaft Sie sich Folgendes vorstellen können:",5,5,9968,5,German,German,weiblich,10,1562979218888,8.314533333333333,no,5,4,ratingScaleTask
590,<b>Gefühl</b> von: Ermüdung,Sat Jul 13 2019 02:53:38 GMT+0200 (CEST),72,6,eine perfekt klare Vorstellung,7,37,4,6,2,Ich verstehe den Satz nicht nicht.,5,organic,7,1562979717760,keine Vorstellung,English,17,7,,other,"Stellen Sie sich das folgende <b>Gefühl</b> vor und begutachten Sie die genaue <b>Impression dieses Gefühles</b>, welches in Ihre Gedanken dazu kommt.<br />Bewerten Sie, wie lebhaft Sie sich das Folgende vorstellen können:",5,5,4206,5,German,German,weiblich,11,1562979218888,8.314533333333333,no,5,4,ratingScaleTask
590,"<b>Bild</b> von: Der Sonne, wie sie am Horizont untergeht",Sat Jul 13 2019 02:53:38 GMT+0200 (CEST),72,6,eine perfekt klare Vorstellung,7,11,4,6,2,Ich verstehe den Satz nicht nicht.,5,visual,7,1562979717760,keine Vorstellung,English,17,4,,other,"Stellen Sie sich das folgende <b>Bild</b> vor und betrachten Sie sorgfältig die entstehende <b>visuelle Vorstellung</b>.<br />Bewerten Sie, wie lebhaft Sie sich Folgendes vorstellen können:",5,5,7297,5,German,German,weiblich,12,1562979218888,8.314533333333333,no,5,4,ratingScaleTask
590,"<b>Bild</b> von: Den verschiedenen Farben, mit denen sich die Person häufig kleidet",Sat Jul 13 2019 02:53:38 GMT+0200 (CEST),72,6,eine perfekt klare Vorstellung,7,10,4,6,2,Ich verstehe den Satz nicht nicht.,5,visual,7,1562979717760,keine Vorstellung,English,17,2,,other,"Denken Sie an eine*n Verwandte*n oder eine*n Freund*in, den/die Sie regelmäßig <b>sehen</b>, und betrachten Sie sorgfältig die entstehende <b>visuelle Vorstellung</b>.<br />Bewerten Sie, wie lebhaft Sie sich Folgendes vorstellen können:",5,5,10687,5,German,German,weiblich,13,1562979218888,8.314533333333333,no,5,4,ratingScaleTask
590,<b>Gefühl</b> von: Leinen,Sat Jul 13 2019 02:53:38 GMT+0200 (CEST),72,6,eine perfekt klare Vorstellung,7,18,4,6,2,Ich verstehe den Satz nicht nicht.,5,tactile,7,1562979717760,keine Vorstellung,English,17,0,,other,"Stellen Sie sich das <b>Gefühl</b> des Folgenden <b>auf der Haut</b> vor und betrachten Sie sorgfältig die entstehende <b>taktile (fühlbare) Vorstellung</b>.<br />Bewerten Sie, wie lebhaft Sie sich Folgendes vorstellen können:",5,5,3982,5,German,German,weiblich,14,1562979218888,8.314533333333333,no,5,4,ratingScaleTask
590,<b>Geschmack</b> von: Marmelade,Sat Jul 13 2019 02:53:38 GMT+0200 (CEST),72,6,eine perfekt klare Vorstellung,7,30,4,6,2,Ich verstehe den Satz nicht nicht.,5,gustatory,7,1562979717760,keine Vorstellung,English,17,3,,other,"Stellen Sie sich den folgenden <b>Geschmack</b> vor und betrachten Sie sorgfältig die entstehende <b>geschmackliche Vorstellung</b>.<br />Bewerten Sie, wie lebhaft Sie sich den Folgenden vorstellen können:",5,5,3674,5,German,German,weiblich,15,1562979218888,8.314533333333333,no,5,4,ratingScaleTask
590,<b>Geräusch</b>: Des Pfeifens einer Lokomotive,Sat Jul 13 2019 02:53:38 GMT+0200 (CEST),72,6,eine perfekt klare Vorstellung,7,12,4,6,2,Ich verstehe den Satz nicht nicht.,5,auditory,7,1562979717760,keine Vorstellung,English,17,1,,other,"Stellen Sie sich das folgende <b>Geräusch</b> vor und betrachten Sie sorgfältig die entstehende <b>auditive Impression</b>.<br />Bewerten Sie, wie lebhaft Sie sich Folgendes Geräusch vorstellen können:",5,5,3277,5,German,German,weiblich,16,1562979218888,8.314533333333333,no,5,4,ratingScaleTask
590,<b>Geruch</b> von: Frischer Farbe,Sat Jul 13 2019 02:53:38 GMT+0200 (CEST),72,6,eine perfekt klare Vorstellung,7,35,4,6,2,Ich verstehe den Satz nicht nicht.,5,olfactory,7,1562979717760,keine Vorstellung,English,17,7,,other,"Stellen Sie sich den folgenden <b>Geruch</b> vor und betrachten Sie sorgfältig die entstehende <b>Geruchsvorstellung</b>.<br />Bewerten Sie, wie lebhaft Sie sich den Folgenden vorstellen können:",5,5,3607,5,German,German,weiblich,17,1562979218888,8.314533333333333,no,5,4,ratingScaleTask
590,<b>Geruch</b> von: Einem schlecht belüftetem Raum,Sat Jul 13 2019 02:53:38 GMT+0200 (CEST),72,6,eine perfekt klare Vorstellung,7,32,4,6,2,Ich verstehe den Satz nicht nicht.,5,olfactory,7,1562979717760,keine Vorstellung,English,17,5,,other,"Stellen Sie sich den folgenden <b>Geruch</b> vor und betrachten Sie sorgfältig die entstehende <b>geschmackliche Vorstellung</b>.<br />Bewerten Sie, wie lebhaft Sie sich den Folgenden vorstellen können:",5,5,4184,5,German,German,weiblich,18,1562979218888,8.314533333333333,no,5,4,ratingScaleTask
590,<b>Gefühl</b> von: Fell,Sat Jul 13 2019 02:53:38 GMT+0200 (CEST),72,6,eine perfekt klare Vorstellung,7,19,4,6,2,Ich verstehe den Satz nicht nicht.,5,tactile,7,1562979717760,keine Vorstellung,English,17,7,,other,"Stellen Sie sich das <b>Gefühl</b> des Folgenden <b>auf der Haut</b> vor und betrachten Sie sorgfältig die entstehende <b>taktile (fühlbare) Vorstellung</b>.<br />Bewerten Sie, wie lebhaft Sie sich Folgendes vorstellen können:",5,5,11511,5,German,German,weiblich,19,1562979218888,8.314533333333333,no,5,4,ratingScaleTask
590,<b>Gefühl</b> von: Der Wärme eines lauwarmen Bades,Sat Jul 13 2019 02:53:38 GMT+0200 (CEST),72,6,eine perfekt klare Vorstellung,7,21,4,6,2,Ich verstehe den Satz nicht nicht.,5,tactile,7,1562979717760,keine Vorstellung,English,17,0,,other,"Stellen Sie sich das <b>Gefühl</b> des Folgenden <b>auf der Haut</b> vor und betrachten Sie sorgfältig die entstehende <b>taktile (fühlbare) Vorstellung</b>.<br />Bewerten Sie, wie lebhaft Sie sich Folgendes vorstellen können:",5,5,5394,5,German,German,weiblich,20,1562979218888,8.314533333333333,no,5,4,ratingScaleTask
590,<b>Klang</b> von: Entweichendem Dampf,Sat Jul 13 2019 02:53:38 GMT+0200 (CEST),72,6,eine perfekt klare Vorstellung,7,15,4,6,2,Ich verstehe den Satz nicht nicht.,5,auditory,7,1562979717760,keine Vorstellung,English,17,6,,other,"Stellen Sie sich den folgenden <b>Klang</b> vor und betrachten Sie sorgfältig die entstehende <b>auditive Impression</b>.<br />Bewerten Sie, wie lebhaft Sie sich Folgendes vorstellen können:",5,5,7276,5,German,German,weiblich,21,1562979218888,8.314533333333333,no,5,4,ratingScaleTask
590,<b>Gefühl</b>: Eines schmerzend trockenen Halses,Sat Jul 13 2019 02:53:38 GMT+0200 (CEST),72,6,eine perfekt klare Vorstellung,7,39,4,6,2,Ich verstehe den Satz nicht nicht.,5,organic,7,1562979717760,keine Vorstellung,English,17,7,,other,"Stellen Sie sich das folgende <b>Gefühl</b> vor und begutachten Sie die genaue <b>Impression dieses Gefühles</b>, welches in Ihre Gedanken dazu kommt.<br />Bewerten Sie, wie lebhaft Sie sich das Folgende vorstellen können:",5,5,5116,5,German,German,weiblich,22,1562979218888,8.314533333333333,no,5,4,ratingScaleTask
590,<b>Geruch</b> von: Neuem Leder,Sat Jul 13 2019 02:53:38 GMT+0200 (CEST),72,6,eine perfekt klare Vorstellung,7,36,4,6,2,Ich verstehe den Satz nicht nicht.,5,olfactory,7,1562979717760,keine Vorstellung,English,17,1,,other,"Stellen Sie sich den folgenden <b>Geruch</b> vor und betrachten Sie sorgfältig die entstehende <b>Geruchsvorstellung</b>.<br />Bewerten Sie, wie lebhaft Sie sich den Folgenden vorstellen können:",5,5,3192,5,German,German,weiblich,23,1562979218888,8.314533333333333,no,5,4,ratingScaleTask
590,<b>Klang</b>: Eines hupenden Autos,Sat Jul 13 2019 02:53:38 GMT+0200 (CEST),72,6,eine perfekt klare Vorstellung,7,13,4,6,2,Ich verstehe den Satz nicht nicht.,5,auditory,7,1562979717760,keine Vorstellung,English,17,7,,other,"Stellen Sie sich den folgenden <b>Klang</b> vor und betrachten Sie sorgfältig die entstehende <b>auditive Impression</b>.<br />Bewerten Sie, wie lebhaft Sie sich Folgendes vorstellen können:",5,5,3742,5,German,German,weiblich,24,1562979218888,8.314533333333333,no,5,4,ratingScaleTask
590,<b>Gefühl</b> von: Schläfrigkeit,Sat Jul 13 2019 02:53:38 GMT+0200 (CEST),72,6,eine perfekt klare Vorstellung,7,40,4,6,2,Ich verstehe den Satz nicht nicht.,5,organic,7,1562979717760,keine Vorstellung,English,17,4,,other,"Stellen Sie sich das folgende <b>Gefühl</b> vor und begutachten Sie die genaue <b>Impression dieses Gefühles</b>, welches in Ihre Gedanken dazu kommt.<br />Bewerten Sie, wie lebhaft Sie sich das Folgende vorstellen können:",5,5,3849,5,German,German,weiblich,25,1562979218888,8.314533333333333,no,5,4,ratingScaleTask
590,<b>Geruch</b>: bei dem Kochen von Kohl.,Sat Jul 13 2019 02:53:38 GMT+0200 (CEST),72,6,eine perfekt klare Vorstellung,7,33,4,6,2,Ich verstehe den Satz nicht nicht.,5,olfactory,7,1562979717760,keine Vorstellung,English,17,1,,other,"Stellen Sie sich den folgenden <b>Geruch</b> vor und betrachten Sie sorgfältig die entstehende <b>Geruchsvorstellung</b>.<br />Bewerten Sie, wie lebhaft Sie sich den Folgenden vorstellen können:",5,5,3533,5,German,German,weiblich,26,1562979218888,8.314533333333333,no,5,4,ratingScaleTask
590,"<b>Gefühl</b> von: Das Unwohlsein, nachdem man zu viel gegessen hat.",Sat Jul 13 2019 02:53:38 GMT+0200 (CEST),72,6,eine perfekt klare Vorstellung,7,41,4,6,2,Ich verstehe den Satz nicht nicht.,5,organic,7,1562979717760,keine Vorstellung,English,17,7,,other,"Stellen Sie sich das folgende <b>Gefühl</b> vor und begutachten Sie die genaue <b>Impression dieses Gefühles</b>, welches in Ihre Gedanken dazu kommt.<br />Bewerten Sie, wie lebhaft Sie sich das Folgende vorstellen können:",5,5,3360,5,German,German,weiblich,27,1562979218888,8.314533333333333,no,5,4,ratingScaleTask
590,<b>Gefühl</b> vom: Piksen einer Stecknadel,Sat Jul 13 2019 02:53:38 GMT+0200 (CEST),72,6,eine perfekt klare Vorstellung,7,20,4,6,2,Ich verstehe den Satz nicht nicht.,5,tactile,7,1562979717760,keine Vorstellung,English,17,1,,other,"Stellen Sie sich das <b>Gefühl</b> des Folgenden <b>auf der Haut</b> vor und betrachten Sie sorgfältig die entstehende <b>taktile (fühlbare) Vorstellung</b>.<br />Bewerten Sie, wie lebhaft Sie sich Folgendes vorstellen können:",5,5,9859,5,German,German,weiblich,28,1562979218888,8.314533333333333,no,5,4,ratingScaleTask
590,<b>Geschmack</b> von: Deiner Lieblings-Suppe,Sat Jul 13 2019 02:53:38 GMT+0200 (CEST),72,6,eine perfekt klare Vorstellung,7,31,4,6,2,Ich verstehe den Satz nicht nicht.,5,gustatory,7,1562979717760,keine Vorstellung,English,17,7,,other,"Stellen Sie sich den folgenden <b>Geschmack</b> vor und betrachten Sie sorgfältig die entstehende <b>geschmackliche Vorstellung</b>.<br />Bewerten Sie, wie lebhaft Sie sich den Folgenden vorstellen können:",5,5,5210,5,German,German,weiblich,29,1562979218888,8.314533333333333,no,5,4,ratingScaleTask
590,<b>Bewegung</b>: Zu einem hohen Regal hoch greifen,Sat Jul 13 2019 02:53:38 GMT+0200 (CEST),72,6,eine perfekt klare Vorstellung,7,25,4,6,2,Ich verstehe den Satz nicht nicht.,5,motor,7,1562979717760,keine Vorstellung,English,17,7,,other,"Stellen Sie sich vor, das Folgende <b>zu tun</b> und betrachten Sie sorgfältig die entstehende Vorstellung, wie sich Ihre <b>Körperteile bewegen und anfühlen</b>, um das Beschriebene <b>auszuführen</b>.<br />Bewerten Sie, wie lebhaft Sie sich Folgendes vorstellen können:",5,5,4374,5,German,German,weiblich,30,1562979218888,8.314533333333333,no,5,4,ratingScaleTask
590,<b>Gefühl</b> von: Sand,Sat Jul 13 2019 02:53:38 GMT+0200 (CEST),72,6,eine perfekt klare Vorstellung,7,17,4,6,2,Ich verstehe den Satz nicht nicht.,5,tactile,7,1562979717760,keine Vorstellung,English,17,7,,other,"Stellen Sie sich das <b>Gefühl</b> des Folgenden <b>auf der Haut</b> vor und betrachten Sie sorgfältig die entstehende <b>taktile (fühlbare) Vorstellung</b>.<br />Bewerten Sie, wie lebhaft Sie sich Folgendes vorstellen können:",5,5,2483,5,German,German,weiblich,31,1562979218888,8.314533333333333,no,5,4,ratingScaleTask
590,<b>Bewegung</b>: Einen Kreis auf ein Blatt Papier malen,Sat Jul 13 2019 02:53:38 GMT+0200 (CEST),72,6,eine perfekt klare Vorstellung,7,24,4,6,2,Ich verstehe den Satz nicht nicht.,5,motor,7,1562979717760,keine Vorstellung,English,17,6,,other,"Stellen Sie sich vor, das Folgende <b>zu tun</b> und betrachten Sie sorgfältig die entstehende Vorstellung, wie sich Ihre <b>Körperteile bewegen und anfühlen</b>, um das Beschriebene <b>auszuführen</b>.<br />Bewerten Sie, wie lebhaft Sie sich Folgendes vorstellen können:",5,5,8111,5,German,German,weiblich,32,1562979218888,8.314533333333333,no,5,4,ratingScaleTask
590,<b>Bewegung</b>: Ein Objekt aus dem Weg treten,Sat Jul 13 2019 02:53:38 GMT+0200 (CEST),72,6,eine perfekt klare Vorstellung,7,26,4,6,2,Ich verstehe den Satz nicht nicht.,5,motor,7,1562979717760,keine Vorstellung,English,17,6,,other,"Stellen Sie sich vor, das Folgende <b>zu tun</b> und betrachten Sie sorgfältig die entstehende Vorstellung, wie sich Ihre <b>Körperteile bewegen und anfühlen</b>, um das Beschriebene <b>auszuführen</b>.<br />Bewerten Sie, wie lebhaft Sie sich Folgendes vorstellen können:",5,5,3899,5,German,German,weiblich,33,1562979218888,8.314533333333333,no,5,4,ratingScaleTask
590,<b>Bewegung</b>: Über einen (kleinen) Bach springen,Sat Jul 13 2019 02:53:38 GMT+0200 (CEST),72,6,eine perfekt klare Vorstellung,7,23,4,6,2,Ich verstehe den Satz nicht nicht.,5,motor,7,1562979717760,keine Vorstellung,English,17,5,,other,"Stellen Sie sich, vor das Folgende <b>zu tun</b> und betrachten Sie sorgfältig die entstehende Vorstellung, wie sich <b>Ihre Körperteile bewegen und anfühlen</b>, um das Beschriebene <b>auszuführen</b>.<br />Bewerten Sie, wie lebhaft Sie sich Folgendes vorstellen können:",5,5,3160,5,German,German,weiblich,34,1562979218888,8.314533333333333,no,5,4,ratingScaleTask
590,<b>Bewegung</b>: Eine Treppe hoch rennen,Sat Jul 13 2019 02:53:38 GMT+0200 (CEST),72,6,eine perfekt klare Vorstellung,7,22,4,6,2,Ich verstehe den Satz nicht nicht.,5,motor,7,1562979717760,keine Vorstellung,English,17,7,,other,"Stellen Sie sich vor, das Folgende <b>zu tun</b> und betrachten Sie sorgfältig die entstehende Vorstellung, wie sich Ihre <b>Körperteile bewegen und anfühlen</b>, um das Beschriebene <b>auszuführen</b>.<br />Bewerten Sie, wie lebhaft Sie sich Folgendes vorstellen können:",5,5,6302,5,German,German,weiblich,35,1562979218888,8.314533333333333,no,5,4,ratingScaleTask
572,<b>Geruch</b> von: frisch gebrühtem Kaffee,Fri Jul 12 2019 18:13:20 GMT+0200 (CEST),72,6,eine perfekt klare Vorstellung,6,5,5,6,5,Ich verstehe den Satz nicht nicht.,3,olfactory,6,1562948541030,keine Vorstellung,Both,19,3,,Abitur,"Stellen Sie sich den folgenden <b>Geruch</b> vor und betrachten Sie sorgfältig die entstehende <b>Geruchsvorstellung</b>.<br />Bewerten Sie, wie lebhaft Sie sich Folgendes vorstellen können:",5,6,5702,6,None,German,weiblich,1,1562948000230,9.013333333333334,yes,5,6,ratingScaleTrial_ger
572,<b>Klang / Geräusch</b> von: Auf die Straße fallender Regen,Fri Jul 12 2019 18:13:20 GMT+0200 (CEST),72,6,eine perfekt klare Vorstellung,6,1,5,6,5,Ich verstehe den Satz nicht nicht.,3,auditory,6,1562948541030,keine Vorstellung,Both,19,5,,Abitur,"Stellen Sie sich den folgenden <b>Klang</b> bzw. das folgende <b>Geräusch</b> vor und betrachten Sie sorgfältig die entstehende <b>auditive Vorstellung</b>.<br />Bewerten Sie, wie lebhaft Sie sich Folgendes vorstellen können:",5,6,4916,6,None,German,weiblich,2,1562948000230,9.013333333333334,yes,5,6,ratingScaleTrial_ger
572,"<b>Gefühl</b>: das Sie hatten, wenn die Schulklingel läutete",Fri Jul 12 2019 18:13:20 GMT+0200 (CEST),72,6,eine perfekt klare Vorstellung,6,6,5,6,5,Ich verstehe den Satz nicht nicht.,3,organic,6,1562948541030,keine Vorstellung,Both,19,1,,Abitur,"Stellen Sie sich das folgende <b>Gefühl</b> vor und begutachten Sie genau die <b>Vorstellung, welche in Ihre Gedanken dazu entsteht</b>.<br />Bewerten Sie, wie lebhaft Sie sich Folgendes vorstellen können:",5,6,6890,6,None,German,weiblich,3,1562948000230,9.013333333333334,yes,5,6,ratingScaleTrial_ger
